Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
4/14/1959,,,Captiva,FL,USA,Light,"I saw 3 amber lights like I've reported before, plus an extremely bright ""slow"" flash of light.",,
5/20/1971,,,Drexel Hill,PA,USA,Cylinder,May 1971(approximately 1-2am) Clear skies. I was 12 years old when I snuck out of my house and went to a local park. as I walked to,,
4/5/2027,,,Bailey Island,ME,USA,Flash,Flashing floating light over the Atlantic,,
4/10/1977,,,Castle Rock,CO,USA,Other,"Red Hot Air Balloon looking UFO in Castle Rock, CO",,
3/1/2023,,,Cherryvale,KS,USA,Other,There were two white lights in the sky that were too low to be a plane. NUFORC Note: Jupiter and Venus,,
10/10/1968,,,East Lyme,CT,USA,Light,A bright light came down and covered our car,,
8/8/2018,,,"Cottonwood Lakes, High Sierras",CA,USA,Other,"High pitched sound growing in intensity with pink, organe, purple wave of light",,
11/22/2008,,,Canton,MI,USA,Triangle,"Twelve to eighteen white, wing shaped craft flying northwest through Canton, MI.",,
1/5/2022,,,Anchorage,AK,USA,Light,I was recording traffic with my android phone and later found the object when viewing recording.,,
4/23/2008,,,Columbia,TN,USA,Formation,My daughter and I were paced by a formation of craft for about ten miles.,Y,
8/5/2007,,,Denver,CO,USA,Circle,Circular object flying up and into the clouds before a storm.,,
4/3/1934,,,Chicago,IL,USA,Light,Amber/orange unknown light,,
4/25/1997,,,Batavia,IL,USA,Sphere,Black Sphere that was shiny...,,
5/16/2023,,,Claremont,CA,USA,Light,Hovering and darting blinking lights at about 1 Hz cycle rate.,Y,
4/23/2008,,,Columbia,TN,USA,Formation,"4 lights in square formation in Columbia, TN.",,
4/3/2024,,,Dallas,TX,USA,Disk,I was falling asleep when I saw lights on the sky I opened the blinds and there I saw it flying in a straight path going over my home,,
4/9/1938,,,cl,FL,USA,Oval,The story is true in cl fl about the ufo what was it//do u no?about the size ofa small mini van bright orange like fire orange,,
9/21/2020,,,Depoe Bay,OR,USA,Light,"My wife and I were stargazing from a cliff above the Pacific on a very clear and moonless night tonight, when from the north, at high s",,
2/14/2007,,,Cuba,NY,USA,Light,Stationary Pulsing White Lights in the Night Sky,,
4/5/1989,,,Conway,AR,USA,Formation,"Four round, grayish balls flying in a triangular formation, broad daylight, no sound, moving quickly",,
6/10/1999,,,Cuba,NM,USA,Triangle,two women witness a triangular shaped craft,,
6/15/2022,,,Chesapeake,VA,USA,Oval,Shiny craft sighting,,
4/15/1972,,,Baltimore,MD,USA,Formation,Baltimore MD BWI a formation of more than 20 orange lights strung across the eastern horizon at a elevation of 35 degrees,,
4/16/2007,,,Edmond,OK,USA,Other,Upside down Star of Bethlehem light with red upside down appendages,,
10/18/2018,,,Cheney,WA,USA,Disk,I was driving West along Spokane-Cheney road and saw some sort of craft approaching in the sky. At first I thought it was an airplane.,,
4/3/1955,,,Batavia,IL,USA,Orb,"Orb sited under cloud,disappears, then a minute later see it falling out of the sky like a metorite, jet chasing it.",,
4/17/1964,,,Boulder,CO,USA,Other,"Four bright symmetrical horizontal lights on a craft in sky near dusk, banked left, lights dimmed and then they vanished",,
4/25/1977,,,Bellingham,WA,USA,Light,Not sure what I just witnessed but it was very unusual. I just took my dog out for his last bathroom run when ai noticed a light that a,,
4/16/1994,,,Browns Summit,NC,USA,Light,Yellow-white light ball of light sitting above tree tops moving slowly and fading in and out.,,
3/15/1994,,,Brockton,MA,USA,Other,Strange Humanoid During What is Believed a Possible Burglary,,
4/10/1976,,,Butler,PA,USA,Other,"I don’t know if it was a UFO or whatever, but when I was in about fourth grade I saw what I thought was a man fall from the sky.",,
7/30/2023,,,Cedarburg,WI,USA,Fireball,A green light came out of the storm almost and jumped into the sky and disappeared,Y,
4/22/1992,,,Denver,CO,USA,Chevron,Boomerang craft-stealth bomber like- w/round amber lights,,
6/20/2009,,,Boulder,CO,USA,Light,"Large round, fiery looking light flying slowly from south to north over Boulder, Colorado at 21:17 MST 06-20-09.",,
1/14/2022,,,Canaan,ME,USA,Cross,T shaped bright white flashing,,
12/15/2018,,,Denvee,CO,USA,Formation,"4 lights in the sky making shape formations, triangle, square, line. then dissappear , reappear . Countinueing for 5+ mins",,
4/27/1964,,,Clio,AL,USA,Light,Me and a friend witnessed a ball of light moving intelligently before suddenly vanishing.,,
4/18/1956,,,Aiea,HI,USA,Light,"Green light moving extremely fast covering huge distances. Dropping, going side to side, and elevating with extreme speed and random.",,
4/26/2023,,,Cheyenne,WY,USA,Other,"Taking a smoke break in front of my house, was watching a satellite traveling east to west, looked in south/south east direction and im",,
9/6/2002,,,Bellvue,CO,USA,Teardrop,Teardrop shape that created a tail flying low and parallel to the gound.,,
11/9/1999,,,Atlanta,GA,USA,Teardrop,"Large green glowing light, size of the moon in the sky over Atlanta GA Travelling NW crossed GA-400 about 02:40 in the morning. Appear",,
11/8/2007,,,El Cajon,CA,USA,Formation,get it together.,,
10/20/2001,,,Arlington,VA,USA,Changing,I don't know these people. We are not friends.,,
4/3/2009,,,Boise,ID,USA,Light,sporadically fast moving bright light too low to be a satellite and to high to be a plane fades into the stars after a minute,,
8/15/2004,,,Cranston,RI,USA,Formation,Saw a formation of crescent-shapped objects over suburban neighborhood.,,
4/30/1971,,,Citrus Heights,CA,USA,Disk,We have been see these three times since 11/28/2017 saw three that night and on 11/30/2017 six that night and one tonight,,
6/17/2006,,,Carlsbad,NM,USA,Sphere,STATIONARY BLINKING SOS OR MORRIS CODE MESSAGE FROM SPACE,,
4/15/2020,,,Brevard,NC,USA,Light,Sharp turning and free falling pulsating light,,
4/20/1984,,,Chicago,IL,USA,Chevron,"Light high above Chicago with pulsing red lights, 2 chevron shaped craft with red lights no sound. ((NUFORC Note: Arcturus. PD))",,
4/23/1959,,,Costa Mesa,CA,USA,Oval,"Oval shaped, brightly lit, moving slowly.",,
2/23/2020,,,Ambler,PA,USA,Triangle,6 or so bright lights hovering in a V shape with red on the end points then vanished.,,
4/20/1978,,,Clifton,NJ,USA,Circle,the objects don't left any trail,,
4/30/1991,,,El Cajon,CA,USA,Flash,Four witnesses just saw a flashing object that moved like an octopus ejecting clouds with light. ((NUFORC Note: Missile launch. PD)),,
7/1/1991,,,Barberton,OH,USA,Circle,Star like UFO hovers and then zooms across the sky.,,
4/15/1939,,,Crestline,OH,USA,Changing,"Large orange shape shifting object over route 30 Crestline, OH.",,
8/29/2021,,,Atlantic Beach,NC,USA,Light,Small white lights moving quickly same paths,,
7/25/2002,,,Beachwood,OH,USA,Oval,"White oval or disc on edge, low and moving north, possible puttering or sputtering noise with it.",,
9/9/2022,,,Edmond,OK,USA,Other,"Very bright white, much slower that a jet",,
4/9/1992,,,Burien,WA,USA,Fireball,"Yellow fireball in the night sky travelling N to S, no flashing, no sound, no change of speed or direction.",,
6/10/2020,,,cape coral,FL,USA,Diamond,east to west diamond red yellow lights,,
3/21/2023,,,Dalton,GA,USA,Light,Two lights like headlights behind us.,,
5/10/1976,,,Covelo,CA,USA,Disk,BRIGHT OBJECT ENTERS VALLEY WHILE WE ARE ON THE PLAYGROUND.,,
4/25/1973,,,Billings,MT,USA,Oval,"An oval-shaped craft doing circles for about two minutes; later, there was a string of lights outside my house. ((anonymous report))",,
2/22/2020,,,Douglasville,GA,USA,Chevron,I saw a light. Too big and bright for a star. Too low to be a star. ((NUFORC Note: Possible sighting of Venus?? PD)),,
4/20/2006,,,Bridgeport,CT,USA,Sphere,6 bright red glowing spheres.,,
9/24/2022,,,Bensalem,PA,USA,Circle,"Moving bright dot, solid steam of light trail then stopped",Y,
4/14/1946,,,Barrington,IL,USA,Circle,Three bright objects verticle stance. Top two fire orange with moving outer shell . One pretended to be part of satellite tower.,,
5/15/2002,,,Capitola,CA,USA,Triangle,Small triangle with two props 3 feet from each wing tip and perfectly quiet at a low altitude.,,
10/26/2007,,,Albuquerque,NM,USA,Light,Witnessed 6-7 jet aircraft following small orange light which became extremely bright and shot off,,
2/13/2019,,,Beebe,AR,USA,Flash,Moving orbs of lights surrounded by flickering smaller lights & green colored shooting stars near the orbs twice.,,
4/15/2020,,,Chittenango,NY,USA,Circle,"Small bright, colorful flashing objects seen in Chittenango, NY.",,
3/15/2006,,,Columbus,OH,USA,Disk,huge saucer seen hovering and flying very low which made no noise,,
3/1/2006,,,Corpus Christi,TX,USA,Changing,Mother ships in south Texas.,,
11/2/2002,,,Deltona,FL,USA,Flash,(it was very bright and then it kept flashing),,
7/28/2007,,,Berkeley,CA,USA,Light,"Two bright dots traveling silently in sunny blue sky, bay area California",,
4/14/1992,,,Attleboro,MA,USA,Oval,"Two red/orange objects flying in synchronicity over Attleboro, Massachusetts 08/06/13",,
4/4/2012,,,Brandywine,WV,USA,Light,"Between 0515-0520 a bright light much brighter than the stars was spotted five miles outside NIOC Sugar Grove, a Naval communicati",,
8/31/2020,,,Alden,NY,USA,Cigar,Two objects moving together like a clock pendulum,,
3/29/2020,,,Eau Claire,WI,USA,Other,"Fleet of lights all travel in the same direction. ((""Starlink"" satellites??))",,
4/16/1949,,,Coal Creek,CO,USA,Sphere,"Large, yellowish white reflective sphere with no lights, no sound, no exhaust trail.",,
12/17/1999,,,Ashgrove,MO,USA,Other,"orange or amber craft darting around the trees in back of my house, slightly above the trees maby 30 feet or less, probubly less",,
5/28/2021,,,Central Point,OR,USA,Cigar,Cylinder shaped object at mid-day in clear weather moves slowly across sky and disappears.,,
4/8/1939,,,El Paso,TX,USA,Light,Objects in the El Paso Sky,,
4/9/1956,,,Columbus,OH,USA,Fireball,4 fireballs in the sky that disappear one at a time.,,
4/20/1941,,,Durham,NH,USA,Other,"HUGE STAR looking craft (I guess, just one bright bright light) One Light flew over head and then totally disappeared into thin air.",,
3/28/2024,,,Bulverde,TX,USA,Rectangle,"While reviewing pictures of a full rainbow, the camera detected an anomaly that was not visible with the naked eye",Y,
8/28/2022,,,Eagle Mountain,UT,USA,Teardrop,It was moving quickly but then just stopped as I noticed it? I started taking pics then recording. It was bright but then dimmed.,Y,
2/3/1993,,,Atlanta,GA,USA,Light,Light stationary in sky then ascends at incredible speed at abt 45 to 55 degree angle,,
1/20/2008,,,Denver,CO,USA,Changing,"White object, ufo, changing shape, moving North of Denver",,
7/12/2000,,,Chandler,AZ,USA,Circle,blood red object videotaped with 2 camera over Phoenix valley,,
4/17/2020,,,Cokato,MN,USA,Light,White lights all in a single line. SW to NE. toward the end they were side by side and staggered. ((Starlink satellites?)),,
4/16/2000,,,Durham,NC,USA,Light,Bright red light performing maneuvers and landing.,,
1/10/2008,,,Davie,FL,USA,Teardrop,"((HOAX??)) green,yellow,red,moving really slow,one",,
4/3/1955,,,Carlsbad,CA,USA,Disk,Shinny golden matalic disk/sauser shaped object seen for 2-3 secs....then disappeared!,,
6/15/2001,,,Cutler,CA,USA,Circle,((HOAX)) 1 mother ship and 7 smaller crafts,,
4/3/1964,,,Brooks,OR,USA,Sphere,3 chrome colored spheres hovering in one position over a field. Approx 100 feet high.,,
4/4/2001,,,Cincinnati,OH,USA,Other,ufo over walnut hills in cincinnati,,
12/31/2000,,,Chicago,IL,USA,Disk,the ray of light and something going up.,,
4/23/1970,,,Crystal City,MO,USA,Light,I observed a orange light hovering over near or fireworks were being displayed I thought maybe that's a drone.,,
3/23/2002,,,Allegany,NY,USA,Changing,Object in the sky,,
9/13/2001,,,Carmichael,CA,USA,Circle,I saw a circular craft .The size Of a dime frrom my hand. There was sun from the west. The object was not vissible to my whife. It wa,,
4/3/2024,,,Bluffton,SC,USA,Changing,"Object was translucent, traveling northwest, much faster than familiar aircraft, and large.",,
2/15/2009,,,Allentown,PA,USA,Circle,Bright light in nite sky,,
4/15/1960,,,Bloomington,MN,USA,Orb,Several blue and white orbs hovering just south of the airport.,,
10/1/2007,,,Dublin,CA,USA,Flash,Ball of light moving fast across the the sky,,
4/7/1938,,,Ankeny,IA,USA,Triangle,"TRIANGLE FORMATION LIGHTS OVER CHURCH ANKENY, IOWA",,
4/3/1963,,,Bethesda,OH,USA,Other,Red orb light flying in clear night in east ohio on july 4th,,
6/15/1999,,,Corpus Christi,TX,USA,Triangle,black plane glides across the sky.,,
4/1/1985,,,Edgartown,MA,USA,Circle,UFO Sighting 01/07/12010 My wife and I were sitting in our hot tub when we saw it. It was almost overhead traveling from west to eas,,
4/28/1999,,,Colorado Springs,CO,USA,Light,"Flashing light, zig-zag pattern, quickly across the sky and back! ((anonymous report))",,
4/14/1959,,,Easton,PA,USA,Fireball,Ufo above Williams twp and Bethlehem fireworks!,,
7/25/1976,,,Casper,WY,USA,Circle,"UFO Sighting in Casper, Wy. in summer of 1976",,
4/11/2011,,,Canton,MI,USA,Circle,Four ufos flew out of atmosphere then continued around the would as far as we could see,,
8/5/2007,,,East Hartford,CT,USA,Fireball,SITTING AROND ON THREE FLOOR WHEN WE THOUGHT WE SEEN A COMET.,,
8/24/2020,,,Arlington,TX,USA,Triangle,Black triangle with three white lights and one red light.,,
6/10/2001,,,Channahon,IL,USA,Triangle,Right Triangle,,
4/8/1993,,,Deltona,FL,USA,Triangle,"Triangular shaped object, with a rounded back that can hove with little to no sound, and two very bright lights, and more on the side.",,
4/24/1992,,,Calabash,NC,USA,Flash,"Bright, silvery oval shape light appears out of no where, then moves like hyper speed and disappears.",,
4/27/2027,,,Delta Junction,AK,USA,Fireball,"Seven fireball glowing/pulsating objects were seen moving in erratic, nonlinear fashions over Jack Warren Rd at night. They were in a s",,
4/21/2022,,,Daytona Beach,FL,USA,Triangle,((HOAX)) alien,,
4/8/2024,,,Charter Township of Berlin,MI,USA,Changing,"At first i thought it was just a partial moon , but it looked like a thin cylinder, then after about 3 mins it moved over my house",,
9/28/2023,,,Babb,MT,USA,Sphere,"Reviewing videos to take screen shots, slowed the video down and saw a spec/sphere move across the video following a flight path.",Y,
7/15/2001,,,Ainsworth,NE,USA,Light,"I wasn’t scared, just in awe.",,
11/28/2007,,,Boiling Springs,PA,USA,Triangle,A triangle shaped craft with large lights and no sound or form of thrust passed over my head.,,
1/20/2021,,,Boise,ID,USA,Other,Odd shaped ship under the Moon.,,
10/8/2021,,,Albertville,AL,USA,Fireball,"The object was round and it looked like an orb or fireball , it had green color to it like a weld spark. I saw it for about 5 seconds w",,
1/16/2003,,,Boaz,AL,USA,Circle,round object appeared in the sky opend parichuted out thn turned into a small plane then vanished,,
7/22/2007,,,Austin,TX,USA,Circle,Witnessed a group of 8 or 10 high altitude glowing lights traveling at very high speed from north to south over austin,,
1/18/2018,,,Cambridge,MN,USA,Triangle,Several triangle shapes.,,
6/1/1965,,,Deming,NM,USA,Disk,Just a large round silver disk and acorn type craft hovering low in around the center of Deming in around 1965.,,
4/19/2007,,,Clayton,NM,USA,Circle,Bright white object in western sky just after sunset.,,
11/7/2020,,,Columbia,AL,USA,Disk,"at Farley Nuclear plant, I was walking outside and saw a slow moving object flying at a slow speed not too far in the sky. It startled",,
4/26/1933,,,Assumption,MI,USA,Light,"Two objects standing still then circling, one disappeared then the forest lit up far in the distance no blinking ligh resembled firebal",,
4/12/2021,,,Canastota,NY,USA,Light,"Over a few days/weeks, big green flash in sky, 2 orange lights glowing, some odd static electricity.",,
9/21/2001,,,Albuquerque,NM,USA,Oval,"A couple of friends, my wife and I were staying in Albuquerque (87104) at the Sheraton Old Town hotel on September 21, 2001. We were s",,
4/12/1954,,,Berlin,NH,USA,Light,Bright light disconected our phones Berlin Nh.,,
2/18/1980,,,Bend,OR,USA,Oval,Oval (football shaped) with gridwork.,,
4/4/1985,,,Canby,OR,USA,Flash,flash of light,,
4/10/1962,,,Clinton,AR,USA,Light,((HOAX??)) Had 2 long lights turning around each other.,,
4/22/2001,,,Cicero,NY,USA,Oval,"An orange, glowing, oval shaped object seen in the night sky, which soon disappeared into the distance.",,
4/26/1930,,,Durango,CO,USA,Orb,We noticed a bright spherical shaped orb in the sky south of town Durango Colorado. ((NUFORC Note: Balloon? PD)),,
6/30/2018,,,Bristol,CT,USA,Other,"Two kidney bean shaped objects witnessed by 4 in Bristol, CT.",,
12/31/2002,,,Austin,TX,USA,Orb,A single eyewitness observed from a third-story balcony (west facing) 80 degrees from the normal plane and approximately 30 degrees nor,,
7/24/2007,,,Demotte,IN,USA,Fireball,White ball of light with tail,,
4/5/1930,,,Bogata,TX,USA,Disk,it was right above the tree line,,
10/31/2020,,,Bellingham,WA,USA,Chevron,Rocket-like vessel with unusually thick plume traveling west to east over Puget Sound and Washington State.,,
4/23/2008,,,Berlin,CT,USA,Sphere,"Round orange hazy glow traveling from the south west going north east towards Hartford. about 2,000 ft. up with a speed of 200 miles pe",,
4/14/1955,,,Boulder City,ID,USA,Cigar,"Brightest light I've even seen, started as a circle then had a vertical beam shoot out from the top and bottom, and then it disapeared",,
7/16/1999,,,Birmingham,AL,USA,Sphere,The object was seen over my house it was silverish gray and seem to just hover in place for 10 mins.,,
1/15/1981,,,Davenport,IA,USA,Cigar,strange colered lights hovered before speeding away.,,
8/21/2007,,,Des Moines,IA,USA,Triangle,WHILE I WAS GOING TO AN INDIAN RESTAURANT I SAW A TRIANGLER SHAPED OBJECT.,,
5/8/2008,,,Charleston,ME,USA,Other,"Single occupant craft with headlights similar to a car, slowly hovering, humming sound and vibration once nearby.",,
4/11/1931,,,Brownsville,TX,USA,Oval,Large oval shaped object seen over Brownsville Texas.,,
5/31/2020,,,Coral Springs,FL,USA,Light,"The object was difficult to depict because of the light emanating from the figure. However, it looked like a shooting star but it was o",,
5/21/2018,,,Columbus,OH,USA,Sphere,"Shiny, white ball flying next to our plane.",,
10/22/2008,,,Edmonds,WA,USA,Flash,Giant flash in sky moving forward and down then disappeared over trees. Not lightening as skies were clear and stars were visible. T,,
4/27/1946,,,Castle Rock,CO,USA,Orb,"I saw three orb like objects appear above the roof of the first house on the street, to my right. They were diffused whitish-blue.",,
4/4/1964,,,Charlotte,NC,USA,Light,"5 pulsating lights above Charlotte, NC",,
2/5/2022,,,Bloomington,IN,USA,Orb,At 1:30 AM to 7:30 AM in the eastern sky witnessed multiple spheres with orbiting red lights moving slow followed by a flash in the sky,Y,
9/28/2019,,,Corona,NM,USA,Triangle,I was driving on the highway on a road trip and just before sunset I noticed a bright triangle shaped object in the sky. It had sharply,,
11/15/2018,,,Cumming,IA,USA,Fireball,Fireball falling from sky with elongated tail that condensed into ball that fell; made a sharp 90 degree turn S. ((contrail??)),,
4/26/1939,,,Coachella,CA,USA,Circle,I was standing in a maintenance yard using nvg goggles looking up to the sky noticed 8 objects overhead. ((anonymous report)),,
9/15/2006,,,Archer City,TX,USA,Triangle,"Four speeding lights streak across Archer County, Texas",,
4/22/1931,,,Ames,IA,USA,Diamond,"Clearly visible white diamond heading East turn to red as it quickly distanced prior to disappearing. No flashing, very vivid.",,
4/3/1964,,,East Greenville,PA,USA,Fireball,"A bright red glowing orb which moved from about 150ft to 20ft, disappearing below the tree line.",,
4/10/1941,,,Caledonia,WI,USA,Diamond,Bright orange lights..no sound..slow moving..diamond shaped.,,
11/18/2007,,,Buffalo,NY,USA,Light,Streaking Light during field goal kick Patriots vs Bills Sunday Night Football,,
4/16/1939,,,Bush,LA,USA,Orb,New Year's Eve UFO.,,
4/20/1972,,,Albany,NY,USA,Triangle,"I seen a large looking object with 5 white lights flying low no sound moving slow speed over Albany, NY.",,
10/5/2005,,,Clearwater,FL,USA,Chevron,"While sitting outside at night, a dark boomerang flew silently above me. It was sharp edged with appx 4 blurry whiteish lights on each",,
4/23/1969,,,Bellingham,WA,USA,Light,10-15 yellow orange lights south of Bellingham.,,
4/4/1968,,,Amesbury,MA,USA,Triangle,3 lighted fixed triangles 9pm overhead spaced miles apart.Now in my area 10-12 fixed lighted triangles.2 weeks since siting.,,
4/15/1946,,,Albuquerque,NM,USA,Light,Extremely fast and agile green light over Albuquerque.,,
4/14/1959,,,Chalfont,PA,USA,Egg,"9 orange/red spheres a few hundred feet above silently travel across our neighbors properties July 4, Chalfont, PA.",,
9/10/2001,,,Arvada,CO,USA,Diamond,Bright oval/diamond shape object white and red lights.,,
4/19/1943,,,Charleston,SC,USA,Triangle,Triangular object sighting in Charleston.,,
4/19/2028,,,Colorado Springs,CO,USA,Light,3 lights blinking erratically then synchronized.,,
7/17/2008,,,Colfax,WI,USA,Light,"Light in night sky traveling in stright line abruptly changed direction and accelerated in an arc, disappearing in 1-2 seconds.",,
9/7/2000,,,Benton,KY,USA,Light,"yellow lights,vary in #,hover than go out. In the Eastern sky.",,
7/13/2001,,,Eagle,ID,USA,Circle,smal circular light in sky lasted 6 min.,,
8/24/2002,,,Canton,GA,USA,Disk,((HOAX??)) a weird saucer shape like streched,,
4/28/2029,,,Culver City,CA,USA,Circle,"Blue light that is moving, changing shapes from small to large, then disappearing and reappearing.",,
7/16/2003,,,Crossville,AL,USA,Triangle,"Black, triangular object observed over pond in Crossville, Al",,
11/22/2005,,,Chambersburg,PA,USA,Cigar,Cigar shaped object was over my house and me and my friend saw the object.,,
4/24/1973,,,Albuquerque,NM,USA,Orb,"5 spheres flying in formation over Albuquerque, NM. ((NUFORC Note: Photo suggests to us balloons. PD))",,
4/28/2004,,,Clarksville,TN,USA,Cigar,Bright lights moving through the sky at alarming speeds.,,
7/15/1995,,,Cohasset,MA,USA,Triangle,"Red/ orange balls taking triangular formation then turning into a silent metallic ,triangular craft",,
4/11/2016,,,Cornelius,OR,USA,Changing,"Flashing and streaking lights in the northwest sky near Cornelius, Or. ((NUFORC Note: Possible star, we suspect. PD))",,
4/3/1965,,,Cumming,GA,USA,Circle,"Round object that moved from side to side and in a straight motion, disappeared and would reappear during a crystal clear night",,
4/16/1951,,,Dallas,GA,USA,Oval,Beautiful lighted egg shape floated over my head!,,
4/7/2024,,,Bowling Green,KY,USA,Orb,"Standing on porch, saw glowing orb moving fast in the sky then disappear and within 2 minutes glowing orb reappeared",,
6/17/1999,,,Council Bluffs,IA,USA,Circle,Looking at Venus with scope and spotted a black sphere moving through the field of view very quickly.,,
3/29/2008,,,Anchorage,AK,USA,Disk,"it was a definite flying saucer, that made no sound, no lights, rusty colored round",,
3/30/1998,,,Bel Air,MD,USA,Formation,3 round glowing objects in triangle formation in Southern sky approx 22:30 in Southern sky,,
4/4/1989,,,Big Lake Township,MN,USA,Triangle,"Large triangle shaped craft, lights red white and blue.",,
8/31/2003,,,Avenal,CA,USA,Light,"Two bright lights moving extremely fast and change directions, zig-zagging through the sky.",,
5/15/2003,,,Burlington,WV,USA,Triangle,"05/15/03 24:30 Burlington, W.V. Bright red glowing triangle, hovered,circled ,emitted warm air.",,
12/15/2005,,,Charlotte,NC,USA,Light,I witnessed a rapid moving and stopping light in the sky.,,
5/20/2006,,,Azle,TX,USA,Light,box kite shaped with cylinder center connecting the two ends,,
4/11/1974,,,Canoga Park,CA,USA,Formation,05:58 AM COLOUR VERY UNUSUAL OR UNKNON 2 MINUTS DISAPEPrs in secons,,
5/20/2020,,,Edmond,OK,USA,Light,"Saw what I thought was a spotlight, then it began to move at no speed a normal aircraft could maintain and in a jagged pattern. Flew ac",,
7/2/2003,,,California,MO,USA,Sphere,Yellow-orange colored ball/light ; Silver Tube & Yellow-orange colored ball/light,,
6/19/2008,,,Arlington,MA,USA,Light,Two balls of light holding planes midair,,
4/15/1979,,,Ann Arbor,MI,USA,Light,"Extremely bright light, not moving. Situated just at the cloud cover line in the eastern sky. Darted up through the clouds.",,
4/30/2018,,,Cape Coral,FL,USA,Circle,"Round glowing, or molten, orange object.",,
7/11/2019,,,Chicopee,MA,USA,Other,The rocket was was black with burnt coloring or cinder on it. It moved soundlessly in a way that seemed to not catch the eye.,,
7/27/1974,,,Cohasset,MA,USA,Light,"Satellite like- bright object, ultra high speed, erratic behavior, 2 separate years, same place, same general time.",,
3/23/2021,,,Camas,WA,USA,Sphere,"2 orange-yellow balls of light traveled and then stopped, pulsating and flickering in and out",,
3/23/2006,,,Amarillo,TX,USA,Rectangle,"blueish silverish UFO felt like jello over Amirillo,Texas.",,
4/26/2002,,,Brockton,MA,USA,Oval,Orange oval craft with no sound.,,
4/20/2025,,,Cottonwood Heights,UT,USA,Orb,"Bright purple sphere hovering over the I-215 East Freeway in Salt Lake City, UT.",,
4/23/2015,,,Barstow,CA,USA,Cylinder,"Big Green Cylinder Light on the Sky of Barstow, CA. ((NUFORC Note: US Navy missile launch. PD))",,
4/20/2002,,,Bridgeport,CT,USA,Changing,"Two lights flying, separating and vanishing in midair.",,
8/12/2018,,,Castle Rock,CO,USA,Diamond,Star-like red and green (as well as blue and white) making very erratic movements even stopping midair. ((anonymous report)),,
4/15/1979,,,Columbus,OH,USA,Sphere,"Dancing, darting, bright white sphere, opaque plasma, basketball size, seen by 2 people together.",,
7/6/2005,,,Conway,NH,USA,Light,While waching aurora borealis i saw a strange light dancing around the sky,,
4/3/2008,,,Birmingham,AL,USA,Cigar,Weird thing over high school,,
6/23/2003,,,Boise,ID,USA,Light,Extremely bright light that faded to a small red point of light and accelerated rapidly,,
12/16/1997,,,Baltimore,MD,USA,Triangle,i think i was abducted.,,
4/30/1981,,,Davidson,NC,USA,Oval,"Grey, oval-shaped object over Davidson, North Carolina.",,
8/16/2003,,,Bloomington,CA,USA,Formation,light formation in san bernardino ((NUFORC Note: Probable advertising light. PD)),,
4/16/1990,,,Blountville,TN,USA,Disk,It had a bright light on a big tree when we came up on it the light turned off and shot away like the speed of a bullet!,,
5/23/2023,,,Canton,OH,USA,Circle,"Ball of light passsed from south to north, following I-77.",Y,
8/15/2020,,,Burnet,TX,USA,Light,Blinking lights 2x2 followed by an arc of pinpoint lights hovering high in the atmosphere.,,
8/3/2018,,,Crystal Lake,IL,USA,Light,Five bright orange lights appeared on a staggered formation. The flew approximately 2 minutes this way. We noticed that two changed dir,,
4/21/1934,,,Clearwater,FL,USA,Orb,Red orbs.,,
4/17/2021,,,Bemidji,MN,USA,Disk,"Saucer-shaped UFO caught on video in the western skies of Bemidji, MN.",,
1/1/2007,,,Birmingham,AL,USA,Disk,ufo seen over 3-day period,,
4/14/2023,,,Cody,WY,USA,Light,Bright white light/ resembling headlights extinguishing in seconds.,,
6/25/2018,,,Conway,SC,USA,Triangle,The loudest triangle I've ever seen.,,
4/20/1982,,,Carbondale,IL,USA,Light,"2 big, white lights hovering over Carbondale, and 5 helicopters circling around them.",,
4/2/2027,,,Blanchard,MI,USA,Light,"I'm still seeing those flickering lights, and according to the reports, I'm not alone!!! This time the colors are more vivid!!!!",,
12/26/2020,,,Decatur,AL,USA,Orb,single white light rapidly blinking. Decatur Alabama 6:20 pm. clear night stars were out. total view time approximately 45 seconds. dir,,
4/14/1959,,,Bremerton,WA,USA,Circle,1 red orange round object observed on 4 July 2013 from Bremerton Washington approx. 17:00l,,
4/25/1987,,,Clinton,MI,USA,Light,"3 crafts spotted hovering for hours over Lenawee County. Red & white flashing lights approached quickly, then slowly rise into sky.",,
4/13/2022,,,Corydon,IN,USA,Triangle,It was so Bright...,,
4/23/2007,,,Des Moines,IA,USA,Circle,Hazed lights traveling dew north in a clockwise position.,,
3/11/2006,,,Carthage,TX,USA,Circle,Shooting star streaks and then changes direction.,,
4/11/1982,,,Dexter,MO,USA,Triangle,Triangular aircraft,,
11/23/2020,,,Douglasville,GA,USA,Light,The light was so bright that it literally went into our bedroom at night and made it difficult to sleep. We could see the light through,,
4/19/1943,,,Coconut Creek,FL,USA,Light,"Clear night 3 orange bright lights pass by from west to east, Coconut Creek, FL.",,
4/1/1990,,,Alma,AR,USA,Other,"((HOAX??)) a strange ball of fire, like after burners.",,
1/13/2022,,,Bethalto,IL,USA,Other,Its was a huge v shape that was way up and it was very fast,,
4/10/2015,,,Buckeye,AZ,USA,Light,Orange lights over mountain Southwest of Buckeye,,
4/15/1971,,,Cedarville,CA,USA,Orb,"Small red light followed by orange orbs that appeared, multiplied, and disappeared.",,
