Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
4/14/1985,-74.1637553,40.8584328,Clifton,NJ,USA,Fireball,"2 strange orange glowing lights in the sky over Clifton, NJ",,
4/26/2017,-106.6974281,44.3563437,Buffalo,WY,USA,Rectangle,"I was driving down I-25 about 20 miles south of Buffalo. I witnessed a 5 ft black, tulip shape craft hovering about 30 ft off the grou",,
5/2/2005,-120.540503,38.0695732,Angels Camp,CA,USA,Circle,"Strange Object in Angels Camp, CA. ((NUFORC Note: Probable sighting of the star, ""Sirius,"" we suspect. PD))",,
6/12/2024,-80.846475,35.226943,Charlotte,NC,USA,Sphere,"Viewed 4 metallic objects shaped like a football, smaller than a plane, but bigger than a car.",Y,
4/12/1941,-77.0470229,38.8051095,Alexandria,VA,USA,Oval,2 red/orange oval shapes hovering in air,,
4/6/2021,-116.200886,43.6166163,Boise,ID,USA,Oval,Amber light hoovering in the west sky,,
4/29/2011,-122.2301808,47.3075369,Auburn,WA,USA,Orb,Round white/metallic sphere.,,
6/21/2008,-89.8175453,43.9559368,Adams,WI,USA,Triangle,Three lights in the southern sky outside bedroom window. Flying very low. No sound.,,
1/21/2023,-82.1012479,39.3289242,Athens,OH,USA,Light,"Green, blue, purple, and white flashing light",,
4/17/1994,-120.5970537,37.3419265,Atwater,CA,USA,Rectangle,Dark silent rough looking craft.,,
10/18/1973,-76.6033433,39.2340834,Baltimore,MD,USA,Disk,"Back when i was 11 or 12 early 70's I was laying in my bed and the brightest light came in my window, then somehow i ended up in my bac",,
10/15/2004,-71.1187421,42.3329021,Brookline,MA,USA,Triangle,Triangle shaped craft sighting over Brookline MA.,,
12/24/2008,-83.2341028,42.6875323,Auburn Hills,MI,USA,Flash,"Blue-green flash of light in Auburn Hills, MI",,
4/15/1970,-112.0521548,34.6592415,Cottonwood,AZ,USA,Formation,Formation of 4 lights seen over Cottonwood.,,
4/14/2019,-116.378268,33.2566792,Borrego Springs,CA,USA,Rectangle,"Small object ""floats"" against the wind.",,
7/30/1969,-81.518485,41.083064,Akron,OH,USA,Circle,Giant Silver Ball Hanging Over Akron In the Late 1960's,,
4/19/1977,-86.0885851,34.0217639,Attalla,AL,USA,Light,Lights in circular motion going in to one another. Stood in same spot for along time before moving about 60 ft. When they left. They l,,
3/15/2001,-122.1389548,48.1810957,Arlington,WA,USA,Fireball,I saw lights over Mt. Baker,,
4/13/2020,-87.9802164,42.0811563,Arlington Heights,IL,USA,Fireball,Four flying objects that appeared and disappeared. I was in complete shock.,,
4/11/1970,-81.9748429,33.4709714,Augusta,GA,USA,Circle,Nine lights on a circular object appeared and disappeared twice while I was riding on the I-20W towards Atlanta...,,
2/14/2024,-85.1708971,39.8129285,Cambridge City,IN,USA,Orb,Fuzzy/hazy yellow light in the shape of an orb with a smaller light behind it. Almost looked like the light had a halo look to it.,,Rocket
6/9/2003,-81.9438802,26.5625742,Cape Coral,FL,USA,Formation,I have never seen anything like this before,,
4/26/1993,-72.9464859,41.6735209,Bristol,CT,USA,Light,They were red lights in formation all traveling at the same speed. At first I thought they we're an airplane but there was too man,,
4/20/2022,-117.9611761,34.0854739,Baldwin Park,CA,USA,Oval,"Flashy oval craft flying over Baldwin Park, Ca.",,
6/19/2009,-96.72359147,32.9076406,Dallas,TX,USA,Disk,"It's back! Second time watching a disk in the West sky with flashing red, white, green lights. Dallas, Texas",,
1/15/1991,-117.9962165,33.870413,Buena Park,CA,USA,Sphere,Two stationary crafts in the sky blinking green lights to each other,,
12/17/2021,-112.536508,46.0131505,Butte,MT,USA,Orb,Saw orb that moved around the moon and got pictures. NUFORC Note: Lens flares. PD)),Y,
9/11/2023,-77.0470229,38.8051095,Alexandria,VA,USA,Orb,"Sighting of orb moving quickly from earth to outside of the atmosphere (shooting further into space, not across the sky like a meteor).",Y,
12/1/2001,-101.4787356,32.250398,Big Spring,TX,USA,Other,bright lights stream across sky and leave a bright orange tail then slowly fade out.,,
12/25/2008,-97.7436995,30.2711286,Austin,TX,USA,Disk,over austin flying,,
10/2/2020,-69.9659438,43.9166529,Brunswick,ME,USA,Circle,2 very fast circular crafts moving impossibly fast followed by 3 helicopters at much lower speed.,,
9/6/2002,-83.0004744,43.8020626,Bad Axe,MI,USA,Triangle,"was sitting on front porch saw a triangular shaped craft pass from north to south,had three lights that were dim like a satalite flew v",,
4/15/2010,-80.846475,35.226943,Charlotte,NC,USA,Orb,My husband and I saw silent orange orbs of light in the sky.,,
4/20/1974,-69.7734278,44.3169922,Augusta,ME,USA,Light,Light moving like satellite suddenly fades out and disappears,,
4/14/1995,-82.1892614,26.5220228,Captiva,FL,USA,Light,FIRST SIGHTING OF A BRILLIANT BLUE-WHITE UFO,,
4/16/1951,-80.846475,35.226943,Charlotte,NC,USA,Cigar,I caught two UFO's side by side over Bank of America Stadium during the Playoff game of SF 49ers vs NC Panthers om Sunday 1-12-14,,
4/3/2013,-74.1143091,40.6687141,Bayonne,NJ,USA,Light,A strange light/object that accelerated and changed altitude suddenly.,,
10/22/2020,-86.4436018,36.9903199,Bowling Green,KY,USA,Triangle,I had gotten up to use the bathroom and a bright orangish flickering light caught my eye out the window because it was low and relative,,
8/9/2023,-118.12706,34.093042,Alhambra,CA,USA,Diamond,I saw 4 to 5 large red lights in the formation of a Diamond or square. The lights slowly glided into a triangular alignment,,
4/17/1969,-83.2722294,43.9386992,Caseville,MI,USA,Circle,Was taking pictures didn't know what was on them until I looked,,
4/8/1970,-81.6332812,38.3505995,Charleston,WV,USA,Triangle,"V shaped, silent fast moving orb formation.",,
11/11/2005,-87.2583316,37.5389351,Calhoun,KY,USA,Egg,Chrome cigar shaped craft without wings emitting no sound or vapor trails,,
10/30/1975,-82.7283537,37.6114543,Allen,KY,USA,Disk,"seen while searching for family members during trick or treat on 31rst of october. heard weird sound, saw streams from rear of craft.va",,
4/11/2006,-81.9748429,33.4709714,Augusta,GA,USA,Light,"2 reddish/orange glowing objects in southwest sky, approximately 1500 feet above ground.",,
4/16/1940,-106.748703,35.192775,Albuquerque,NM,USA,Circle,Cylindrical shape with amber colored lights hovering near Route 66.,,
11/15/1974,-81.7224579,33.5616173,Aiken,SC,USA,Changing,"parallelogram shape outline only, no matter (substance) visible between the inverting of itself changing from red to green",,
3/7/1999,-86.4958219,34.3181497,Arab,AL,USA,Light,Object in the night sky moving in an irregular pattern.,,
4/21/1930,-79.7097836,38.9087197,Bowden,WV,USA,Other,"Half-moon shaped UFO spotted while flying at the fire tower in Bowden, WV.",,
4/10/1969,-81.518485,41.083064,Akron,OH,USA,Fireball,"Fire ball, then triangle of 3, then several covering sky and spreading as they headed W or WNW.",,
4/15/1973,-104.8110775,39.983721,Brighton,CO,USA,Formation,3 lights in triangle formation move north,,
2/26/2002,-74.3645906,39.4101171,Brigantine,NJ,USA,Light,"Lights over Brigantine, New Jersey.",,
4/18/1941,-104.830994,39.7405111,Aurora,CO,USA,Disk,Quiet octagon craft flying at low altitude over Aurora.,,
4/26/1951,-95.8937398,41.1365122,Bellevue,NE,USA,Oval,Four identical objects observed Near OAFB by two adults.,,
10/18/2023,-76.6033433,39.2340834,Baltimore,MD,USA,Changing,2-3 flying objects that did not move much that were close enough to create a bright flash of light that fell vertically down & vanished,,
1/20/2000,-83.0007065,39.9622601,Columbus,OH,USA,Fireball,"Yesterday, 1/20/00 at exactly 6:00p.m., I observed a ""green meteor""? falling from north to south in Columbus, Ohio. My wife and son an",,
4/11/1945,-81.508732,41.464498,Beachwood,OH,USA,Other,"Flying object with green/red triangle lights sighted low in skyline over Beachwood, OH at 8:30pm",,
4/25/1974,-68.7989184,44.3314667,Brooksville,ME,USA,Disk,Hovering saucer with blinking lights interacts with signals from flashlights. 500 Lights On Object0: Yes,,
4/18/1940,-88.6303267,37.1236664,Brookport,IL,USA,Light,Bright red light.,,
2/7/2005,-80.8156518,33.2512711,Branchville,SC,USA,Circle,"It was a circular shaped object with about 10 to 12 bright white lights coming from it, rotated. ((Advertising lights?))",,
9/9/2020,-77.93918,43.213671,Brockport,NY,USA,Other,Flash and then a trail in the sky.,,
5/13/2006,-92.4453558,31.3119463,Alexandria,LA,USA,Light,Fighter jets chased 3 lights above my house.,,
7/4/2009,-83.4327528,45.0616794,Alpena,MI,USA,Oval,"Orange craft manuvering very strangely of Alpena, Michigan, on July 4, 2009.",,
11/12/2019,-82.3878709,28.5552719,Brooksville,FL,USA,Orb,White circle orb over cow field.,,
9/10/2022,-122.904918,46.2739907,Castle Rock,WA,USA,Cross,Took a video of the sun against the smokey sky and saw a quick black object,Y,
4/28/1971,-82.1645889,38.6242509,Ashton,WV,USA,Oval,Bright light hovering in our field for about a minute not to far in the distance then disappeared right in front of our eyes,,
11/11/2018,-74.9214226,38.933431,Cape May,NJ,USA,Oval,Small lightening bolt that changed form to a perfect zero with purple flares.,,
10/11/2023,-76.6033433,39.2340834,Baltimore,MD,USA,Orb,I saw this orb or something like flying very fast above my head.,,
4/22/1974,-122.6246836,47.5653663,Bremerton,WA,USA,Circle,Circular object manuvers across sky during blood moon.,,
7/15/2009,-80.846475,35.226943,Charlotte,NC,USA,Circle,Strange balls of light in the sky,,
2/2/1998,-104.830994,39.7405111,Aurora,CO,USA,Light,I was siting on my porch when a bright light sped to the left then blinked brightly on the left and the right at the same time(possibly,,
4/1/1932,-69.8869966,44.526454,Belgrade,ME,USA,Circle,Amber colored pulsing object with no sound hovered low to the ground for about 5 minutes.,,
3/31/2000,-106.956004,45.5373179,Busby,MT,USA,Light,Mothership with escort,,
1/7/1999,-80.846475,35.226943,Charlotte,NC,USA,Triangle,"3 dark in color triangular type objects moving in a loose formation N. As other aircraft flew above from local airport, objects seemed",,
8/8/2018,-69.8140298,43.9133661,Bath,ME,USA,Other,A trapezoid shaped craft flew over the highway about a half mile or so away from me the size of a large vehicle. Clear or reflective in,,
12/13/2003,-106.522243,39.6342752,Avon,CO,USA,Triangle,"Height of a helicopter, black, no noise, 5 lights from tip to each side end",,
4/18/2024,-75.9604143,43.6554303,Boylston,NY,USA,Triangle,Strange triangle of lights in the sky.,,
7/2/2002,-116.200886,43.6166163,Boise,ID,USA,Sphere,Shining sphere speeds accross sky towards Southeast.,,
1/20/2022,-83.8888648,43.5944677,Bay City,MI,USA,Light,4 balls of light rotating in a circular motion for 30 minutes then vanishes,,
4/21/1941,-77.9955519,38.6715081,Amissville,VA,USA,Oval,Medium blue oval light covering a large area in the North sky. Very bright then gone.,,
4/21/1977,-94.9241152,41.5443772,Brayton,IA,USA,Orb,A foggy sphere in the sky. ((NUFORC Note: Probably an out-gassing event from a spent rocket. PD)),,
4/13/1970,-106.748703,35.192775,Albuquerque,NM,USA,Circle,Object appeared in photo after seeing military aircraft,,
1/14/2023,-122.478836,48.7544012,Bellingham,WA,USA,Triangle,Black triangular shape stayed stationary for approx 10 min,Y,
4/19/2000,-86.8163773,33.2442813,Alabaster,AL,USA,Egg,"One at a time appeared each in a different direction, a total of 3. Then all 3 disappeared instantly, and reappeared all at once in dif",,
10/20/2022,-79.4294789,35.131547,Aberdeen,NC,USA,Triangle,Three triangle shaped aircraft flying at low altitude silently.,,
5/22/2021,-88.0717708,41.7003302,Bolingbrook,IL,USA,Light,"My husband and I were sitting outside when I noticed lights, that looked like stars, moving in a straight line formation spaced out eve",,
4/23/2020,-77.0470229,38.8051095,Alexandria,VA,USA,Egg,"Unknown lights, not helos.",,
7/7/2020,-117.9859038,35.125801,California City,CA,USA,Circle,Round white disk in one spot for 15 minutes,,
4/7/1988,-88.3125738,41.8500284,Batavia,IL,USA,Orb,Orangish orb floating in SE sky. Moved off slowly then disappeared.,,
3/18/2020,-72.6561682,43.5883336,Bridgewater,VT,USA,Other,"Extremely bright, large crescent-shaped object hovered in southeast sky for 30 minutes before sunrise. ((NUFORC Note: Mars?? PD))",,
4/21/1960,-81.9438802,26.5625742,Cape Coral,FL,USA,Light,Glowing orange spheres over Cape Coral.,,
10/29/2020,-98.9032554,32.7558392,Breckenridge,TX,USA,Light,"Driving south on Curry Pool rd after leaving a gas station at dusk, as we came to a stop sign at a T-intersection (Curry Pool rd and FM",,
6/15/2006,-90.4070632,39.3022693,Carrollton,IL,USA,Rectangle,Strange Strobing light in the Southern Sky,,
4/30/2027,-121.3153096,44.0581728,Bend,OR,USA,Other,Absurdly large U-shaped object covered in small lights streaked an inch across the sky to the SW before disappearing. An hour later tw,,
4/13/1985,-70.2823785,41.6534728,Barnstable,MA,USA,Diamond,"Low flying/gliding diamond, three white lights, one blinking red.",,
4/17/2014,-86.8024326,33.5206824,Birmingham,AL,USA,Light,"20-30 bright orange spheres flying in two's or three's, travelling from southwest to northeast without sound",,
4/9/1933,-121.816805,37.978619,Antioch,CA,USA,Orb,4 ufo witnesses antioch ca,,
2/14/2006,-73.9984659,42.2989749,Cairo,NY,USA,Triangle,caught craft on digital camara that i use to scan the skys every day.after months of nothing .isaw this craft on playback..enlarging th,,
4/24/1940,-96.3683917,41.0391711,Ashland,NE,USA,Orb,"White, trailess, orb fell straight down in the north eastern sky from a vantage point between Omaha and Lincoln, Ne",,
7/15/1996,-101.833824,35.2072185,Amarillo,TX,USA,Other,"Knowledge for a perpetual energy device,and how to create a gravity wave for anti-gravity perpulsion. FREE- ASK",,
7/21/2020,-73.9973608,40.9275987,Bergenfield,NJ,USA,Disk,Sighting in Bergenfield,,
1/23/2002,-116.875289,33.9255685,Banning,CA,USA,Chevron,"A structure of lights, resembling the Phoenix Lights, appeared near Banning & Morongo, California on 01/23/02 at 1910 hrs.",,
1/27/2021,-112.583776,33.3703197,Buckeye,AZ,USA,Fireball,Orange glowing lights in the Estrella mountains,,
9/9/2009,-86.8024326,33.5206824,Birmingham,AL,USA,Other,Three Silver Boomerang shaped objects spotted in broad daylight,,
7/27/2006,-121.3299513,38.7082357,Antelope,CA,USA,Other,odd single light in the sky,,
4/30/1977,-118.0401497,34.1362075,Arcadia,CA,USA,Orb,There was a huge white orb that landed in a rock quarry near the sighting place.,,
4/25/2026,-149.894852,61.2163129,Anchorage,AK,USA,Light,"Color changing single light speeds over Anchorage, Alaska.",,
4/14/2028,-84.0043513,34.1206564,Buford,GA,USA,Circle,Watched until it went past the horizon.,,
8/27/2020,-78.8497437,39.573145,Bel Air,MD,USA,Rectangle,Light blue rectangular object seen flying over Maryland.,,
4/26/1986,-82.1885009,36.5959685,Bristol,VA,USA,Orb,"Dark Shadowy orbs floating over Bristol, Va.",,
4/1/2019,-122.520942,47.6262688,Bainbridge Island,WA,USA,Flash,"Flash of light followed by change in broadcast signals, and then unmarked black helicopter with searchlight.",,
7/15/2002,-119.0001854,46.2117959,Burbank Heights,WA,USA,Cross,Silent plane-shaped shadow passing on ground in daylight when no planes are anywhere above.,,
3/14/2003,-86.7613963,40.4878136,Buck Creek,IN,USA,Formation,"One light beacons two another, very bright and condensed, then releases two small lights",,
1/30/2024,-97.7436995,30.2711286,Austin,TX,USA,Cigar,2 UFO's - 1 White Sunlight Reflective Cigar & 1 Bright Object (Similar to Satellite),Y,
3/8/1948,-80.3928423,40.3820133,Burgettstown,PA,USA,Fireball,"I was watching the tonight show and Dave Letterman was just coming on. I was laying on the couch, and out our front window I saw someth",,
4/15/1998,-119.487802,46.2631897,Benton City,WA,USA,Flash,"Green, gaseous streak or cylinder.",,
4/21/1957,-84.38483,29.89583,Alligator Point,FL,USA,Light,"Multiple UFOs spotted off of the coast of Alligator Point, FL",,
10/3/2022,-92.586828,34.5645372,Benton,AR,USA,Changing,Round object in sky changing colors from red green white blue.,Y,
1/12/2009,-114.0851093,47.1618716,Arlee,MT,USA,Flash,A flash above mountains and went from bright to dull several times; looked with telescope and definate object-tried to photograph.,,
11/8/2008,-117.66857,33.4587166,Dana Point,CA,USA,Circle,I sent a message one week ago and this is really from someone I know who also says she saw the same foo fighter in the sky over Dana Po,,
3/13/2001,-122.192337,47.6144219,Bellevue,WA,USA,Light,"At 11:50 PM on March 13, 2001 I saw a fast moving, bright orange light traveling south to north.",,
2/15/2021,-94.9774274,29.7355047,Baytown,TX,USA,Disk,Found photo of possible UFO on my phone!!,Y,
6/28/2008,-97.5437799,32.8975875,Azle,TX,USA,Triangle,strange triungular craft sighted.,,
3/31/2021,-76.3040965,43.039233,Camillus,NY,USA,Formation,Cluster of three bright lights,,
7/5/2023,-71.1533859,42.3491615,Boston,MA,USA,Circle,Flying low there's two spheres one on top of the other. They go sideways and upwards towards the sky. In the end they take off quickly,Y,Balloon?
4/21/1969,-95.3745015,45.8835101,Alexandria,MN,USA,Light,"Large bright light moving slow in straight line, no sound, 5,000 to 10,000 ft high then disappeared. ((NUFORC Note: ISS. PD))",,
4/29/1961,-70.7781518,43.8332325,Baldwin,ME,USA,Light,3 lights on same path disappear individually then a giant flare upward.,,
4/25/1978,-97.7436995,30.2711286,Austin,TX,USA,Orb,White light orb with long vapor trail.,,
4/11/2004,-121.9129419,47.6475134,Carnation,WA,USA,Diamond,diamond shaped objects flying in a triangular formation against a clear dark background,,
4/11/1986,-119.019463,35.3738712,Bakersfield,CA,USA,Cylinder,"White ufo looked like a humungous pcp pipe (747 size) no protrusions heading from Los Angeles, to the north. Silent too. No vapor.",,
6/29/2008,-89.5230357,37.3034933,Cape Girardeau,MO,USA,Oval,"5 silver, oval shaped objects moving slowly over Cape Girardeau, towards Illinois.",,
7/5/2008,-83.6335032,42.9897333,Burton,MI,USA,Fireball,Fireball flies in the sky,,
3/3/2024,-81.3885899,28.6619154,Altamonte Springs,FL,USA,Sphere,Had foggy gas following it and was moving super slow. Like hovering over in front of my house.,,Rocket?
1/16/2003,-96.72359147,32.9076406,Dallas,TX,USA,Sphere,Object chased by Jets producing jagged contrails for over 30 minutes....,,
4/19/1959,-73.754968,42.6511674,Albany,NY,USA,Circle,"My husband and I were driving to Walmart in Albany, NY. There was a huge light that was shining in the sky.",,
4/10/2024,-84.3902644,33.7489924,Atlanta,GA,USA,Flash,"Multiple blue, orange, red, purple, flashing beams occurred on the north -north east skyline of Atlanta.",Y,
2/24/2002,-122.192337,47.6144219,Bellevue,WA,USA,Changing,"Strange lights in night sky over Bellevue, WA on 02/25/02 -- a craft?",,
4/17/1981,-108.49607,45.7874957,Billings,MT,USA,Changing,One round-ish object splitting into 4 in broad daylight.,,
6/1/1981,-92.8343294,33.5845582,Camden,AR,USA,Disk,((HOAX??) A SAUCER THE SIZE OF A 20 INCH RIM CAME FLIPPEN OVER US ABOUT 12 TO 13 FOOT OFF THE GROUND.,,
4/9/2009,-80.846475,35.226943,Charlotte,NC,USA,Cylinder,Bright White/Chrome Cylinder against Carolina Blue clear sky.,,
4/3/1981,-75.3624361,39.5609644,Alloway,NJ,USA,Other,Unexplained lights and movement were spotted in the sky above my friends house.,,
4/11/1942,-83.0007065,39.9622601,Columbus,OH,USA,Fireball,Teardrop fireball crosses path of plane.,,
6/8/2008,-97.7436995,30.2711286,Austin,TX,USA,Light,"Steady, silent moving light moving over Northeast Austin, and vanishing. ((NUFORC Note: Probably ISS. Please see table below. PD))",,
6/1/1979,-83.1660514,43.0303053,Attica,MI,USA,Disk,I am reporting this as it has been a long time and has bothered me for quite some time. I was about 7 or 8 at the time my parents and,,
4/30/2005,-76.0563303,40.2412035,Adamstown,PA,USA,Sphere,White light moved irratically. ((anonymous report)),,
9/19/2003,-106.7762,34.6627495,Belen,NM,USA,Oval,Intense glowing object changing colors,,
6/30/2008,-84.38483,29.89583,Alligator Point,FL,USA,Other,I went back to the site several times to check for a reflection.,,
5/10/1998,-88.2578582,42.1211364,Carpentersville,IL,USA,Circle,Bright round object in sky,,
10/9/2023,-106.748703,35.192775,Albuquerque,NM,USA,Circle,Remained in a circle area turning different colors. Then left.,,
9/17/2009,-121.0739897,38.8945939,Auburn,CA,USA,Triangle,"A large, black triangle ship flying low at mid-day with no sound",,
7/15/2000,-81.511398,28.678013,Apopka,FL,USA,Orb,"Routine sightings of round,lumenescent orb over the night sky in Apopka, Altamonte Springs FL...flies very fast ,fairly regularly.",,
7/11/2004,-81.6777907,36.1350245,Blowing Rock,NC,USA,Flash,((NUFORC Note: Possible Iridium satellite sighting? PD)) Small light brightens in night sky and then disapears.,,
8/18/1966,-121.807454,36.270241,Big Sur,CA,USA,Diamond,I was at Nepethe Lodge in the Big Sur area with a friend of mine and we were having dinner. I looked up at the sky and thought I was s,,
4/18/1945,-82.8001026,27.9658533,Clearwater,FL,USA,Circle,Blue light.,,
4/26/1977,-80.846475,35.226943,Charlotte,NC,USA,Light,11/03/16; 15 white lights traveling west to east in Charlotte NC at 19:10. 2-3 minutes observing them,,
3/20/2002,-84.5124602,39.1014537,Cincinnati,OH,USA,Sphere,"We spotted several spherical objects that moved in straight lines, and also hovered in place for several seconds.",,
4/16/1950,-80.0830984,26.3586885,Boca Raton,FL,USA,Light,Four traveling orange lights in formation slowly dimmed to nothing.,,
4/25/1976,-83.6535591,31.7059751,Ashburn,GA,USA,Circle,"Looked like a star, at first. When it started to serpentine I used the stars to follow its movement to ensure it wasn't a heavenly body",,
8/15/1994,-97.1071186,32.7355816,Arlington,TX,USA,Diamond,"Saw a disk a few years back, about junior year of high school...was standing in back yard...",,
4/16/2017,-106.6974281,44.3563437,Buffalo,WY,USA,Light,"Re-occurring for last month hovering light with 30 min duration, descends below mnt horizon . ((NUFORC Note: Venus?? PD))",,
4/15/1931,-70.94721023,41.9460576,Bridgewater,MA,USA,Fireball,Six red orbs in a formations were seen in the sky traveling South. Singulare ords followed for about 15 minutes.,,
2/4/2007,-118.307201,34.1812089,Burbank,CA,USA,Fireball,"Bright orange light over Burbank, CA Feb 4, 2007",,
8/13/2009,-85.1824269,42.3192548,Battle Creek,MI,USA,Circle,"Several Multi-Colored flashing crafts spotted in the skys of Battle Creek, Mi, definitely not any kinda plane Ive ever seen.",,
11/22/2001,-83.396897,43.491132,Caro,MI,USA,Triangle,"Triangle shaped object the size of 4 to 5 747 airliners with four glowing engines, or lights on each leading side of craft that made no",,
4/7/2025,-94.5313502,38.8108097,Belton,MO,USA,Cross,"A bright cross shaped, fire colored with diamond shaped aura flew straigh nort directly over head of me heading towards k.c., mo.",,
8/27/2007,-95.2441009,29.4238472,Alvin,TX,USA,Fireball,Red and green object with noise that made a thumping noise when it hit the ground.,,
4/15/1997,-106.748703,35.192775,Albuquerque,NM,USA,Triangle,Triangle shaped hovering lights.,,
2/24/2022,-100.783739,46.808327,Bismarck,ND,USA,Disk,Appears on a clip from blink camera,,
4/23/2012,-82.7853107,36.9034309,Appalachia,VA,USA,Light,"Truly amazing bright white light moving across the sky, stopping, and taking off again.",,
5/31/2007,-93.7460804,45.3324647,Big Lake,MN,USA,Orb,orange/amberish orb sighted on the ground in the early morning hours,,
4/20/1956,-79.7136413,36.2126351,Browns Summit,NC,USA,Triangle,3 orange/red glowing lights in the shape of a triangle.,,
4/26/1995,-118.307201,34.1812089,Burbank,CA,USA,Oval,Bright Object Floating In Sky..,,
4/15/1971,-96.72359147,32.9076406,Dallas,TX,USA,Circle,"Shiny circular object in sky, no lights, Extremely shiny. Disappeared a few seconds after I saw it.",,
4/18/1939,-83.0007065,39.9622601,Columbus,OH,USA,Sphere,"July 19th, 2014, we saw a triangle in the sky made up of reddish fireballs. They formulated into another triangle. Photos.",,
4/7/1985,-81.398696,30.3344077,Atlantic Beach,FL,USA,Fireball,big bright orange and red fireball,,
6/15/1973,-90.5387318,38.5961694,Ballwin,MO,USA,Disk,"In June, 1973 myself and 6 others watched a huge, silent, metallic disk hover over my house.",,
3/7/1995,-76.5672029,42.9320202,Auburn,NY,USA,Triangle,"5:30 AM PAPERGIRL WITNESSES HUGE, SILENT, GRAY, LOW OBJECT OVER HOUSE TOP ROOFS ON CITY ST.",,
4/29/2000,-122.565589,42.543184,Butte Falls,OR,USA,Light,Slow moving bright light becomes extremely bright and ascends straight up and out of sight very quickly.,,
4/18/2026,-86.7505733,33.1035045,Calera,AL,USA,Fireball,Orange glowing fireball over central Alabama.,,
2/16/2008,-123.1059324,44.6365071,Albany,OR,USA,Circle,"Tuesday, February 19, 2008 On February 16, 2008 approximately 6:30 pm three children ages 12 to 13 were outside talking on the neighbo",,
12/21/2019,-73.212906,44.4761601,Burlington,VT,USA,Light,"very bright light, similar to a shooting star, but bigger and under the cloud cover. Shot toward northeast. Disappeared beyond building",,
4/17/2008,-78.7812081,35.7882893,Cary,NC,USA,Triangle,"Black Triangle over Cary, N.C. Accompanied by Three Black Helicopters.",,
6/20/2000,-74.1637553,40.8584328,Clifton,NJ,USA,Other,I first noticed it coming from the southern sky heading north. It appeared to be over the eastern portion of Clifton when I saw it then,,
4/12/1989,-91.1869659,30.4494155,Baton Rouge,LA,USA,Orb,Round white orbs seen over LSU.,,
4/11/2015,-86.4872149,38.8611619,Bedford,IN,USA,Fireball,"Bright orange sphere, pulsated a pink and blue light,several apeared and orbited it then vanished",,
4/16/2018,-94.5313502,38.8108097,Belton,MO,USA,Sphere,"Bright orange, steadily-glowing ball of light (Sphere) moving across the sky with sudden disappear/reappear before moving on.",,
10/20/1973,-85.5719189,39.7383781,Carthage,IN,USA,Fireball,Fireball above tree line,,
8/9/1997,-93.3204872,44.8322405,Bloomington,MN,USA,triangle,"Tiangular with rounded edges and blue,red lights on the bottom that were fashing not very brightly.We were coming home from store, stor",,
9/8/2019,-81.9438802,26.5625742,Cape Coral,FL,USA,Oval,"Huge green flash and Oval shape shooting in the sky at very low altitude and disappearing, leaving nothing.",,
3/27/2007,-121.816805,37.978619,Antioch,CA,USA,Triangle,"I saw a flash of light, the object moved erradically in one area, stabilized itself, then I saw another moving erradically",,
8/31/2004,-82.1885212,36.5945034,Bristol,TN,USA,Other,Follow-up to east coast sighting on August 31st ((NUFORC Note: Result of earlier missile launch. PD)),,
4/30/1978,-112.953131,46.1294685,Anaconda,MT,USA,Flash,Red lights blinking.,,
4/26/1993,-93.2349489,45.1607987,Blaine,MN,USA,Rectangle,I was driving north on 35w and somewhere around Blaine Mn I noticed 2 odd black rectangle shapes flying in the sky maybe 500 to 1000 fe,,
4/2/1996,-86.5342881,39.1670396,Bloomington,IN,USA,Cigar,Daylight Sighting of Cigar-shaped object over Bloomington,,
4/18/1986,-97.3208492,32.5420821,Burleson,TX,USA,Light,"Looking to the northeast, I noticed a light moving across the sky. The light moving across the sky was purely white, appeared to be at",,
4/7/1954,-73.087913,43.7982806,Brandon,VT,USA,Circle,Star imposters,,
8/19/2019,-83.7484616,42.2813722,Ann Arbor,MI,USA,Egg,Green Egg gives air show in South Central Michigan,,
8/20/2003,-86.4436018,36.9903199,Bowling Green,KY,USA,Triangle,My sighting occured as I was driving home from Church around 8:15 PM. The night was very dark and cloudy. I was traveling home from t,,
3/6/2021,-122.2054035,47.7623204,Bothell,WA,USA,Light,"Two sets of 3 triangular formation red lights flying northbound, no sound, chemical smell afterwards.",,
4/15/2014,-76.5672029,42.9320202,Auburn,NY,USA,Formation,"Two formations of ufos heading south at 22:30 over Auburn, NY.",,
4/5/2029,-84.7680831,41.9571583,Allen,MI,USA,Circle,2 seperate occurances at the same time.,,
10/29/2001,-123.815722,46.975371,Aberdeen,WA,USA,Fireball,well this the first time to this site but after seeing the reports of the same sighting i need to report this. at about 10pm i was doi,,
3/25/2006,-80.846475,35.226943,Charlotte,NC,USA,Oval,Hot UFO spot in Charlotte NC,,
4/21/1986,-84.3902644,33.7489924,Atlanta,GA,USA,Light,"I observed a moving light through an aircraft's window over Atlanta, Ga.",,
9/12/2001,-74.7114508,40.1462685,Bordentown,NJ,USA,Triangle,"Three ufo's, triangular, with very bright, round lights at the point of each angle.",,
1/30/2003,-83.0007065,39.9622601,Columbus,OH,USA,Teardrop,A glowing object past over the columbus zoo late at night,,
4/12/1967,-116.200886,43.6166163,Boise,ID,USA,Light,Red light over Boise dropping other red lights out of it toward the ground,,
