Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
9/17/2008,,,Frankfort,IN,USA,Other,Balls of spinning lights making weird shapes and a earthquake.,,
9/20/2003,,,Frankfort,IN,USA,Disk,"When I looked at it, it instantly fell out of view.",,
10/11/2007,,,Frankfort,IL,USA,Sphere,"White Ghost Like Figures Hazey Very Low In The Sky Seen In Our Back Yard Frankfort, IL",,
8/14/2006,,,Frankfort,IN,USA,Disk,Bright Light In Frankfort INDIANA,,
4/27/1943,,,Frankfort,IL,USA,Formation,"Gathering of lights and formation, fighter jets checked it out",,
4/17/1964,,,Frankfort,KY,USA,Other,"49 sec video taken of object seen over a long distance in travel, potential abduction, 20 min missing time.. ((MUFON report))",,
1/25/2007,,,Frankfort,IN,USA,Fireball,"Stationary orange lights in sky NE of Frankfort, Indiana on 2/25/07",,
4/19/2019,,,Frankfort,IL,USA,Other,Bright light near my home.,Y,
4/10/1997,,,Frankfort,MI,USA,Light,"5 bright orange large round lights moving the exact same speed East to West in low, silent, wide formation, crossing the North edge of",,
4/16/1963,,,Frankfort,KY,USA,Triangle,Triangular shaped object with red and blue lights hovering.,,
8/21/2004,,,Frankfort,IL,USA,Triangle,3 lights in a triangular formation in the north sky,,
6/24/2007,,,Frankfort,KY,USA,Triangle,"2nd time in one night, please read this and the end… ((NUFORC Note: Possible sighting of",,
4/14/2020,,,Frankfort,MI,USA,Orb,8 orange/red orbs flying in a line accending from the east moving west over frankfort lights go out over lake michigan.,,
4/1/2009,,,Frankfort,IL,USA,Triangle,Triangle UFO in Frankfort ILLINOIS,,
4/19/2024,,,Frankfort,IL,USA,Diamond,I saw a Diamond shaped object....orange on top...dark on bottom...heading quickly north,,
3/14/1998,,,Frankfort,IN,USA,Triangle,Triangle Shape Over Frankfort Indiana,,
4/4/1951,,,Frankfort,IN,USA,Flash,Large blue flashes of light in the sky.,,
3/11/2020,,,Frankfort,KY,USA,Sphere,"I saw a black sphere in the night sky. Before, and during lights behind the clouds that really didn't seem to move so I thought ok it's",,
4/26/1967,,,Frankfort,IL,USA,Formation,"Orange lights low in the eastern sky, as seen from interstate 355 and Southwest highway. Most holding in a formation relative to one an",,
4/4/1931,,,Frankfort,NY,USA,Oval,"Thought it was plane at first, but it emoted no sound nor flashing light.",,
5/10/2018,,,Frankfort,KY,USA,Chevron,I saw a chevron/triangle shaped craft that was solid black with a bright light in the middle with small one at tip and had no noise.,,
4/22/2016,,,Frankfort,IL,USA,Circle,"One adult male and adult female witnessed 6 crafts, one orange the others orange, went from flew overhead and blinked out one by one.",,
4/7/2004,,,Frankfort,IL,USA,Orb,An orange glowing orb floated silently over our home.,,
9/11/2001,,,Frankfort,IL,USA,Light,"The evening of 9-11 we lost our electricity which was very frightening after what happened earlier that day. We went outside, the sky w",,
10/31/2004,,,Frankfort,IL,USA,Light,3 red lights in formation traveling southeast slowly and faded out one by one.,,
4/25/1955,,,Frankfort,KY,USA,Light,"Three orange lights flying from west to east over Frankfort, Kentucky on Forth of July, 2016",,
4/15/1943,,,Frankfort,MI,USA,Fireball,Objects traveled in opposite direction horizontally and vertically,,
12/10/2002,,,Frankfort,IN,USA,Sphere,"3 glowing objects near Frankfort, IN, in Dec. 2002",,
5/16/2003,,,Frankfort,IN,USA,Light,"Orange lights in the Indiana sky, 4 witnesses.",,
4/14/2005,,,Frankfort,IL,USA,Triangle,Three red/orange objects in tight triangular formation flying low and slow north to south.,,
4/8/1953,,,Frankfort,KY,USA,Chevron,"Observed two objects with pulsating lights that changed positions, 4 additional objects released. ((NUFORC Note: Capella? PD))",,
10/31/2004,,,Frankfort,IL,USA,Triangle,"We saw three bright red lights that formed a triangle, and the formation moved very slowly.",,
4/18/1948,,,Frankfort,KY,USA,Sphere,"Round, orange-redding solid light, no blink moving smoothly fast and up No sound.",,
2/28/1942,,,Frankfort,MI,USA,Oval,mort1232@netzero.net,,
5/24/2007,,,Frankfort,IN,USA,Other,Lights,,
5/15/1996,,,Frankfort,IL,USA,Triangle,Massive black triangle with red lights at ends hovering,,
4/1/1953,,,Frankfort,IL,USA,Formation,Triangle formation in the sky,,
6/24/2007,,,Frankfort,KY,USA,Triangle,"It was my first sighting, and it scared me to death.",,
4/17/1990,,,Frankfort,KY,USA,Circle,10+ silent orange flying objects in strict formation for 5 minutes then disappearing.,,
3/12/1931,,,Frankfort,NY,USA,Circle,A brownish copper metallic saucer the size of a football field seen. Frankfort NY on hill.,,
6/6/1999,,,Frankfort,IL,USA,Triangle,I was in my backyard swimming and I looked up and say a triangle.,,
12/20/2007,,,Frankfort,IL,USA,Oval,UFO seen over Harlem Ave.,,
7/10/2009,,,Frankfort,NY,USA,Circle,Flashing lights in Central NY sky,,
5/16/2022,,,Frankfort,KY,USA,Other,"Far away, very slow at first, brilliant pink, got harder to see as the sun was setting, spiraled, zigzagged, then disappeared.",,
4/19/2011,,,Frankfort,KY,USA,Fireball,I saw a bright fireball moving in the sky for 10 minutes at a constant speed and path.,,
6/14/2002,,,Frankfort,IN,USA,Fireball,We saw unusually moving bronze lights in the sky in Indiana I’m 2002.,,
5/29/2002,,,Frankfort,IN,USA,Light,huge orange lights fading away then reappearing again 15 mins later,,
3/8/2021,,,Frankfort,KY,USA,Cigar,4 lights speed across the sky in a way that planes can't. ((Starlink satellites??)),,
4/5/1987,,,Frankfort,IL,USA,Teardrop,3 lights (teardrop shape) in a triangle pattern. ((NUFORC Note: Possibly landing lights of aircraft?? PD)),,
4/2/2028,,,Frankfort,IL,USA,Triangle,Multiple Crafts (7-8) - 3 Super Bright White Spot Lights w/Shooting/Flickering,,
4/18/2024,,,Frankfort,KY,USA,Sphere,Small round orange flying object just north of Frankfort on Rt. 127.,,
4/1/2009,,,Frankfort Square,IL,USA,Triangle,Following a Triangular UFO,,
9/6/1999,,,Frankfort/New Lenox,IL,USA,Cigar,"First noticed object in Western sky, like a craft with a small contrail.As veiwing object it seemed to look like a cigar shape. My hus",,
5/8/2020,,,Frankfurt,IN,USA,Circle,((NUFORC Note: No information provided by witness. PD)),,
11/16/2018,,,Frankin,WI,USA,Circle,3 circles of light.,,
9/13/2004,,,Franklin,MA,USA,Light,I arrived home with my children at approximately 8:25 P.M. and noticed a bright star in the north. At first I thought it was a bright s,,
4/12/2009,,,Franklin,OH,USA,Circle,Two large red lights over franklin ohio moving then vanished.,,
4/17/2020,,,Franklin,TN,USA,Light,Exited sun glint off of a satellite.,,
9/25/1999,,,Franklin,NC,USA,Circle,Recently my mother and myself have witnesst a white light with red and blue lights flashing around it.We have witnesst it together and,,
11/7/1970,,,Franklin,TN,USA,Sphere,White globe above river at prehistoric indian site,,
4/14/1964,,,Franklin,TN,USA,Triangle,Witnessing while typing. 3 dots of what I would call white/clear/holographic forming a triangle rotating 3-dimensionally are still,,
10/19/2022,,,Franklin,TN,USA,Other,This craft seemed to stay floating in one spot and did not move. It vanished for a few seconds and seemed to change shape.,,
11/1/2008,,,Franklin,TN,USA,Light,"Two unidentifiable red lights seen flying above Franklin, TN.",,
4/11/1931,,,Franklin,TN,USA,Fireball,"Around 23:30 on 8/10/12 saw orange lights flying on horizon at north to northwest ,the lights stopped moving then a cluster appeared of",,
3/30/2006,,,Franklin,MA,USA,Triangle,"Solid, silent Black Triangle UFO over Franklin, Massachusetts",,
7/20/2000,,,Franklin,PA,USA,Disk,third time in two weeks,,
4/26/1961,,,Franklin,TN,USA,Light,Saw a cluster of blinking lights flying NE to SW near in the Cadet Subdivision.,,
4/15/2020,,,Franklin,WI,USA,Fireball,Fast moving ball of light was moving up and down.,,
3/10/2007,,,Franklin,VA,USA,Light,"Extremely bright light over Franklin, VA. ((NUFORC Note: Venus. PD))",,
5/6/2019,,,Franklin,TN,USA,Circle,no sound,,
10/1/1998,,,Franklin,IN,USA,Triangle,((HOAX??)) I have seen posts with stories similar to mine. Giant triangular aircraft emitting no noise.,,
4/2/1956,,,Franklin,TN,USA,Rectangle,fast moving green square darted sky to hill top and disapeared,,
4/18/1969,,,Franklin,NH,USA,Triangle,"Saw a low flying triangle. Completly silent, had blue, red, white lights. White and blue were blinking. Used binoculars.",,
4/7/2003,,,Franklin,TN,USA,Disk,My family and I were driving home from a grocery store when I saw an U.F.O. out the side window.,,
4/14/1998,,,Franklin,IN,USA,Fireball,Fiery orbs moving into formations while dropping smaller orbs.,,
4/15/2000,,,Franklin,IN,USA,Fireball,Fireball traversing laterally across the sky between Franklin and Bargersville.,,
4/14/1961,,,Franklin,NH,USA,Circle,Six red lights in sky while night fishing.,,
4/12/1964,,,Franklin,WI,USA,Circle,Driving down Loomis Rd. I spotted 5 orange lights dancing around the sky. I reached home and ran into the house. From my home out of my,,
4/10/1943,,,Franklin,NC,USA,Flash,There was a bright light in the sky that quickly flew off at a very fast speed.,,
6/28/1973,,,Franklin,KY,USA,Disk,"I was aged 7 or 8, heard a faint static noise approach from row of trees and saw a silver disc emerge, hovered @ 10 ft. above railroad.",Y,
8/6/2022,,,Franklin,IN,USA,Circle,Observed doughnut shaped craft moving over my yard with excellent visibility conditions.,,
4/3/1963,,,Franklin,PA,USA,Circle,"Orange, circular light with steady motion that ""winked out.""",,
2/8/2009,,,Franklin,WI,USA,Light,"Two white lights one degree apart spotted over Milwaukee, Wisconsin from Franklin, Wisconsin moving in unison from the SW to the NE.",,
2/12/2023,,,Franklin,MA,USA,Circle,Silent low flying small saucer shaped craft,,
9/29/2005,,,Franklin,TN,USA,Light,Fast moving noiseless object with three solid red lights shining at approximately -2.5 magitude.,,
1/19/2018,,,Franklin,NJ,USA,Formation,Orbs in northern NJ.,,
4/27/1979,,,Franklin,NH,USA,Triangle,"Triangle shaped object with Red, blue and white lights, opera glasses used. ((NUFORC Note: Possible sighting of Sirius?? PD))",,
6/1/1999,,,Franklin,TN,USA,Triangle,large triangle UFO in Franklin TN,,
10/31/2008,,,Franklin,TN,USA,Triangle,"Black triangular, round or rectangular object in broad daylight or sunset.",,
4/20/1952,,,Franklin,IN,USA,Triangle,Triangle hovered low for several minutes and went nne slowly and silently.,,
4/25/2019,,,Franklin,TN,USA,Rectangle,"An orange ball shaped object suddenly arose in west, changed to a rectangle going east, light began pulsating before it disappeared.",,
4/16/2023,,,Franklin,WI,USA,Light,Flashing lights.,,
4/22/2023,,,Franklin,GA,USA,Circle,A few craft one craft was about to use his hidden feature,Y,Unexplained
4/4/1955,,,Franklin,IN,USA,Triangle,I saw along both sides of the interstate 3 triangle shaped objects with 2 bright lights in the middle on the bottom of them.,,
4/13/2020,,,Franklin,TN,USA,Other,"Llooking up at the stars last night, 6 of them began moving in straight lines, hundreds of miles in length. ((Starlink satellites?))",,
10/23/2008,,,Franklin,MA,USA,Sphere,Spherical object hovered then moved away at an extremely high rate of speed.,,
5/23/2003,,,Franklin,NE,USA,Changing,Sight seeing places in NE if you believe you will see.,,
6/21/2009,,,Franklin,KY,USA,Light,13 lights seen coming together along KY/TN state line,,
10/8/2009,,,Franklin,GA,USA,Light,sudden light appearing in the southern sky,,
4/4/1980,,,Franklin,GA,USA,Sphere,"I have photos of unknown light from Heard Co., GA, mountain top.",,
4/4/2027,,,Franklin,TN,USA,Disk,5 gold lights in Franklin sky,,
4/2/1957,,,Franklin,NH,USA,Light,My friends and I saw a super bright light that hovered over us and then shot directly up into the sky and vanished.,,
4/19/1941,,,Franklin,TN,USA,Fireball,Fireball moving in the night sky.,,
8/2/2018,,,Franklin,TN,USA,Triangle,"Multiple craft, flying both n formation & on their own for about 2 hours, with 2 huge triangles & one box shaped craft shining a beam",,
10/10/2005,,,Franklin,IN,USA,Disk,"two yellow objects sitting over the corn field in Franklin, Indiana",,
4/18/1932,,,Franklin,MA,USA,Fireball,Multiple soundless fireballs moving in pairs across eastern MA.,,
11/18/2001,,,Franklin,TN,USA,Chevron,V shaped blurry craft with lights. Extremely fast velocity,,
4/22/2023,,,Franklin,GA,USA,Circle,Above my house hovering sending out orbs probes my nigh vision sneaks them out before hidden haze they use,Y,Unexplained
4/15/1990,,,Franklin,TN,USA,Circle,It looked like an orange moon setting above the tree line & it slowly descended down into the trees. I've been seeing this same thing,,
9/25/2007,,,Franklin,TN,USA,Triangle,Black Triangle or dark colored unidentified object south of Nashville at dusk,,
4/21/1989,,,Franklin,NH,USA,Circle,3 silent reddish lights floating by west to east; not in close succession. As fireworks were going off all around.,,
4/16/1983,,,Franklin,TN,USA,Fireball,"Slow moving flame, 700-1000 feet away.",,
4/27/1979,,,Franklin,MA,USA,Sphere,Bright green sphere flying extremally & scary fast overhead,,
5/1/1974,,,Franklin,KY,USA,Oval,Round Disk,,
8/16/2009,,,Franklin,NY,USA,Changing,light that changed in # and color from 1-4 lights and from yellow-orange-green/blue.,,
6/23/2008,,,Franklin,NJ,USA,Light,Two blinking lights flying impossibly close to each other seem to stand still before flying off in different directions.,,
8/31/2009,,,Franklin,TN,USA,Sphere,"At 2:25 pm on 8/31/09, I noticed what I first thought was a black large bird (Black Vulture) flying high in the sky. Most of the time t",,
4/14/2026,,,Franklin,IN,USA,Oval,Amber lights appearing from the south and moving north.,,
4/15/1956,,,Franklin,TN,USA,Fireball,"Pulsating red light in the western sky about 30 degrees above horizon, moving slowly, then disappears.",,
10/12/1997,,,Franklin,NH,USA,Other,Round green ball-shaped object,,
5/12/2001,,,Franklin,TN,USA,Formation,"Triangular formation viewed in franklin, tn. Arc shaped flight path, than dissapeared.",,
4/18/1954,,,Franklin,MA,USA,Other,"Bat-shaped glider over Franklin, MA.",,
8/16/2009,,,Franklin,NY,USA,Changing,dancing light (lights) appear to be in a cluster that changes shape and color.,,
10/31/2020,,,Franklin,WI,USA,Rectangle,Large flat black rectangular shape just hanging in sky.,,
7/18/2009,,,Franklin,OH,USA,Changing,something is happen here in franklin ohio.,,
4/17/1967,,,Franklin,IN,USA,Disk,Black saucer hovering.,,
7/12/2002,,,Franklin,PA,USA,Light,A light moved across the sky.,,
4/23/1992,,,Franklin,TN,USA,Fireball,"2 orange balls of light approaching from the W and moving ESE slowly and silently, disappeared one by one as get closer.",,
3/19/2002,,,Franklin,TN,USA,Chevron,Wavey object in the sky,,
10/14/2019,,,Franklin,TN,USA,Orb,Triangular Orbs,,
1/23/2007,,,Franklin,VA,USA,Triangle,Three big orange lights in triangle formation,,
4/13/1989,,,Franklin,WI,USA,Sphere,AN OBJECT AT FIRST GLANCE APPEARS TO BE MOON LIKE BUT IS SOME SORT OF AIRCRAFT.,,
4/30/2022,,,Franklin,NC,USA,Orb,"Very bright, low flying orb",,
2/11/2022,,,Franklin,VA,USA,Circle,"Roundish object spotted moving in a steady, straight line. Very high up in the sky. No contrail, no wings. Disappeared unexpectedly.",,
3/22/2006,,,Franklin,TN,USA,Chevron,They were both boomerang shaped and were doing the exact same thing.,,
4/22/1960,,,Franklin,WI,USA,Diamond,Diamond or prism shaped flickering light in N/NE sky over Milwaukee. Obj. was holding steady in the sky. ((NUFORC Note: Star?? PD)),,
8/11/2000,,,Franklin,TN,USA,Formation,"This object was two(2) bright lights, approx. -1 magnitude, travelling northwest to southeast. Lights maintianed equal distant separati",,
4/22/2017,,,Franklin,NC,USA,Fireball,"Slow moving fireball, with no sound, in North Carolina.",,
8/3/2006,,,Franklin,TN,USA,Light,"star sized object moving at jetliner speed, does a J-turn and doubles in speed before fading",,
4/16/2005,,,Franklin,TN,USA,Diamond,Diamond shaped bright light stationary over Franklin TN.,,
9/24/2019,,,Franklin,TN,USA,Oval,Saw two craft last night from my backyard. Although the sky was overcast they were in clear sight of stars and a black night sky. The c,,
1/24/2007,,,Franklin,NC,USA,Fireball,Green ball of light over Western NC,,
4/15/1959,,,Franklin,OH,USA,Light,Bright white lights one then three then four appeared then all diappeared then reappeared.,,
4/9/1978,,,Franklin,WI,USA,Light,"Two bright lights emitting red and blue beams, stationary for long period of time.",,
4/14/1968,,,Franklin,OH,USA,Cylinder,"Multiple UFO Sighted West of Franklin, OH.",,
12/21/2022,,,Franklin,ME,USA,Light,Hovering bright light with satellite lights expelling from it,,
5/14/2001,,,Franklin,NY,USA,Light,"One bright white light, and three red lights, with dog and baby monitor reaction.",,
4/19/1954,,,Franklin,LA,USA,Other,Object with about 6 green circular lights with a centered red light above.,,
4/24/2004,,,Franklin,TN,USA,Light,Circling lights up in the sky ((NUFORC Note: Advertising light?? PD)),,
4/13/2009,,,Franklin,NJ,USA,Light,bright then dim flashing red white green lights - not moving and low in the sky. ((NUFORC Note: Sighting of star?? PD)),,
2/15/2002,,,Franklin,TX,USA,Light,Bright Light No Sound Above Tree Tops,,
10/8/2009,,,Franklin,GA,USA,Light,sudden light appearing in the southern sky,,
6/20/2009,,,Franklin,KY,USA,Changing,Several unknown aircraft that possesed the capability of detaching and then connecting back together.,,
6/4/2020,,,Franklin,MA,USA,Other,A straight line of around 6 oval lights with a slight wobble moving across the sky. ((Starlink satellites?)),,
4/14/1968,,,Franklin,OH,USA,Fireball,"Strange comet-like object seen over Franklin, Ohio",,
12/25/2022,,,Franklin,TN,USA,Cigar,Shiny silver cigar craft with a clear blue sky. Had 2 very small wings like a government drone but hovered and disappeared.,,
11/17/2018,,,Franklin,NC,USA,Light,Erratically moving object in night sky.,,
4/16/1980,,,Franklin,WI,USA,Rectangle,"Bright rectangle shape over Franklin, WI.",,
5/3/2023,,,Franklin,TN,USA,Orb,Second time I have witnessed near same area appears red to the naked eye hovering for at least an hour now,Y,Planet/Star?
4/28/2011,,,Franklin,TN,USA,Light,Flickering lights moving quickly across the sky.,,
4/17/1932,,,Franklin,WI,USA,Other,Short bright blueish white hour glass shape light moving at high rate of speed upwards.,,
4/1/2008,,,Franklin,LA,USA,Oval,"clear orb with white lights encircling it, the lights were stationary and were not flashing",,
12/29/2000,,,Franklin,NH,USA,Disk,Erratically moving object in sky 12/29/00,,
4/10/1934,,,Franklin,WI,USA,Fireball,Fireballs approaching like planes approaching an airfield.,,
11/13/2019,,,Franklin,GA,USA,Cigar,"I was on hwy 27 going towards Franklin Ga. I seen a tiny, white, cigar shaped object, no wings or engines and reflected light. Seemed t",,
4/28/1938,,,Franklin,GA,USA,Light,"My son and I were at the end of my driveway, watching the sw sky because we thought we had seen a fireball on the 11th and he says ther",,
6/13/2009,,,Franklin,KY,USA,Light,slow moving white light got very bright then got dim and then vanished,,
4/14/2008,,,Franklin,TN,USA,Triangle,"Black Triangle Sighting in Franklin Tennessee, May 14, 2013",,
11/23/2005,,,Franklin,MA,USA,Light,Did anyone else see this in Mass Thanksgiving Eve?,,
2/3/1999,,,Franklin,MA,USA,Oval,Small oval object moving at incredible speed. Faster than the eye could follow.,,
4/18/1952,,,Franklin,PA,USA,Cigar,((HOAX??)) A tube shaped UFO with one wing grey in color no windows flew E to W reappeared and went south to north ans disappeared.,,
5/23/2018,,,Franklin,IL,USA,Chevron,"A/c flew N over home towards Jacksonville, IL,. About half as far up as jet liners, large flying V shape. ((anonymous report))",,
4/21/1951,,,Franklin,NH,USA,Circle,My fiance and I were driving our normal route home and I saw four very bright orange lights hovering in the sky. I asked her if she saw,,
3/27/1952,,,Franklin,NC,USA,Sphere,"A perfect sphere, almost transparent , very transluscent , soundlessly floating above me",,
4/4/2001,,,Franklin,PA,USA,Disk,Object of 11JUL00 Reutrns.......,,
4/10/2008,,,Franklin,MI,USA,Flash,I saw a shooting star that was something else.,,
4/30/2000,,,Franklin,MA,USA,Diamond,Black diamond shaped object with two white circles in the center and red blinking lights rotating around those white lights. Object had,,
4/19/1978,,,Franklin,WI,USA,Light,"Blue light that changed colors, directions, and disappeared",,
4/19/2028,,,Franklin,LA,USA,Formation,"Lights of large object over Franklin, Louisiana.",,
7/12/2000,,,Franklin,PA,USA,Disk,Disc shaped object over NW Pa,,
4/26/1994,,,Franklin,WI,USA,Light,"Bright multi colored light. ((NUFORC Note: ""Twinkling"" star, we suspect, possibly Sirius. PD))",,
4/23/2029,,,Franklin,TN,USA,Triangle,Flying bright triangular object hovering over neighborhood,,
4/12/2012,,,Franklin,TN,USA,Circle,"Driving home I saw a very bright slow moving object going from east to west - not a plane, I thought it was like a shooting start but i",,
11/19/2022,,,Franklin,NH,USA,Triangle,"I went outside for a smoke a bit late at night, went outside, closed the front door, looked above me and saw it.",,
4/20/1993,,,Franklin,TN,USA,Teardrop,Was driving on Vaughn road a little after 10 PM and saw 2 crafts with flashing green neon-ish lights. Crafts were appearing and disappe,,
10/7/2020,,,Franklin,PA,USA,Oval,"Donut shaped craft, appeared to be a hole in the center, fire red to orange in color.(Changed)",,
6/1/1994,,,Franklin,KY,USA,Disk,Lady Drives Underneath A Disk Hovering Over Highway,,
4/14/2022,,,Franklin,GA,USA,Triangle,"Oblects would make impossible movements, very fast never in a straight line made no sound and seemed to have rotating lights.",,
4/11/1977,,,Franklin,VA,USA,Fireball,Dull orange light moving through the sky slowly.,,
11/28/2006,,,Franklin,NC,USA,Light,2 green lights moving very fast traveling downward then turning moving upward at an angle and disappearing. no noise,,
10/4/2020,,,Franklin,OH,USA,Circle,Franklin Ohio October 2020,,
10/2/2019,,,Franklin,TN,USA,Oval,A white object moving in multiple directions which I recorded.,,
12/16/2022,,,Franklin,NC,USA,Circle,Stationary craft with no contrails with other aircraft with contrails in distance,,
4/26/2020,,,Franklin,NC,USA,Circle,"Multi-colored lights red, orange and white lights hovering in wester night sky intensely bright , no sound",,
4/19/1984,,,Franklin,NC,USA,Disk,"There were 5 or 6 lights in a row blinking, whites and reds. It was just sitting there over top the ridge of the mountains.",,
5/6/2023,,,Franklin,IN,USA,Changing,Its started like a ship looking then changed into a round craft,Y,
3/24/2022,,,Franklin,NC,USA,Triangle,Saw a white triangle flying through blue sky and clouds making no sound.,,
4/26/1967,,,Franklin,WI,USA,Light,White flashing light seen over the I94 interstate. Caledonia/Racine WI,,
5/3/2006,,,Franklin,IN,USA,Triangle,"Triangle craft hovering 5 minutes, no sound, lights, very dark black",,
4/16/2009,,,Franklin,MI,USA,Flash,I saw what appear to be a shooting star.,,
7/10/2022,,,Franklin,OH,USA,Orb,"It was a glowing red orb with a tail, then it stopped and was a fuzzy red ball. There were no other colors.",,
4/23/1952,,,Franklin,TN,USA,Flash,"Green flashes of light, occurring in short distances, every few minutes. ((NUFORC Note: Sightings or meteors?? PD))",,
11/9/2022,,,Franklin,IN,USA,Rectangle,Looked like fire in the sky. Objects moving too slow to meteor or comment. Kept disappearing and reappearing every 5 or so minutes.,Y,
4/7/2005,,,Franklin,PA,USA,Cigar,"missile shaped object with no wings, tail, contrail, or sound",,
4/22/1999,,,Franklin,OH,USA,Circle,Circular object with vivid red and white lights.,,
5/30/2022,,,Franklin,TN,USA,Oval,"I looked up in to the sky and saw a white tac-tac shaped UFO moving, it was very high in the sky and had no exhaust.",,
11/1/2022,,,FRANKLIN,CT,USA,Triangle,"WHAT IS THE RED AND WHITE LIGHT HOVERING OVER FRANKLIN, CT ON 11/1/2022 9PM TO 11:35",,
6/23/2024,,,Franklin,IN,USA,Orb,Observed a white orb traveling through blue skies,,
9/18/2018,,,Franklin,VA,USA,Cylinder,"In September of 2018, after obtaining fuel at the Duck-In, while driving slowly southward on Deleware Road toward Camp Parkway (Virgini",,
10/14/2001,,,Franklin,MA,USA,Other,Flashing light object jets straight into air and continues climb.,,
12/1/1980,,,Franklin (5 miles south of),TN,USA,Rectangle,Close encounter/Franklin Tn.,,
7/15/2002,,,Franklin County,MO,USA,Disk,"Disc sighting, my odd reaction, visiting my father's grave",,
9/9/2009,,,Franklin County,AL,USA,Chevron,Dark Chevron/Boomerang shaped object manouvering,,
4/7/1987,,,Franklin County,NC,USA,Other,super low altitude stealth jet 9/1/11 NC,,
8/12/2023,,,Franklin County (northeast),WA,USA,Oval,"Bright light initial mistaken for headlights one evening just off horizon, 3 separate nights of orange circle in sky following",Y,
9/8/2022,,,Franklin couny,VA,USA,Sphere,September 1st at 7:11 am. In Gladehill VA. In the Northeast sky,,
10/20/2006,,,Franklin Falls,NY,USA,Other,FAST GREEN LIGHT IN THE SKY BY WHITFACE MT,,
11/9/2007,,,Franklin Furnace,OH,USA,Light,Amber lights.,,
4/24/1946,,,Franklin Furnace,OH,USA,Flash,Lights in the sky.,,
9/4/2007,,,Franklin Furnace,OH,USA,Formation,Several amber colored lights in formation in Southren Ohio.,,
11/1/2007,,,Franklin Park,IL,USA,Changing,"dark,shadowy ,oval/rectangular object , with no lights,traveling at ""approaching/landing"" height level from the soutwest to norteast.",,
5/22/2005,,,Franklin Park,IL,USA,Teardrop,A yellowish-orange glowing shape rotating counter clockwise on what appeared to be an assymetrical axis.,,
7/11/1998,,,Franklin Park (60131),IL,USA,Circle,Yellow circle in northeast sky moving northward,,
9/8/2009,,,Franklin Parl,IL,USA,Light,Two star like objects moving very slow east in the sky. Then all of a sudden they both disapperead instantly. To far up to be an airpla,,
4/4/2011,,,Franklin Square,NY,USA,Fireball,multiple fireballs in sky over long island,,
4/9/1991,,,Franklin Square,NY,USA,Circle,Green light falling from sky in NY USA,,
4/29/2020,,,Franklin Square,NY,USA,Sphere,"Six UFO's in one night, five on video!",,
4/14/1960,,,Franklin Square,NY,USA,Circle,Bright red circular object over Franklin Square Long Island,,
4/7/2028,,,Franklin Square,NY,USA,Fireball,Round object that appeared to have fire inside it,,
4/18/2024,,,Franklin Square,NY,USA,Light,Bright yellow object moving horizontally.,,
6/18/2005,,,Franklin Square,NY,USA,Disk,Look I feel kind of crazy writing this: But this is what I saw! I walked outside to smoke in my driveway. For some reason I looked up a,,
4/6/1935,,,Franklin Square/Valley Stream Border,NY,USA,Triangle,Lights flashed to reveal a Large Triangle Object,,
4/7/1954,,,Franklin/Brentwood,TN,USA,Fireball,30-50 red/orange fireballs seen over Brentwood and Coolsprings,,
4/1/2008,,,Franklin/Brentwood,TN,USA,Circle,circular object appeared to be followed by Black military helicopters,,
6/21/2008,,,Franklin/Brentwood,TN,USA,Cigar,Large cigar-ish shaped objects in sky above Franklin/Brentwood Tennessee,,
3/7/2004,,,Franklin/Nashville,TN,USA,Formation,Large blinking objects that appeared to defy the laws of physics appearing and disappearing were seen in the skies over Franklin TN.,,
7/11/2019,,,Franklin-Alvadore,OR,USA,Light,I observed what looked to be a star or planet above and then the brightness was gone and a much dimmer satellite was now moving,,
8/12/2022,,,Franklinton,LA,USA,Light,5 lights in my neighbors field that blinked and spun.,,
8/13/2018,,,Franklinton,NC,USA,Changing,Red/Orange Shapeshifting Object Spotted and Flew Away.,,
4/27/1946,,,Franklinton,NC,USA,Other,"Slow, bright spinning light bar flying below 600 ft. Witnessed on Hwy 96.",,
4/19/1931,,,franklinton,LA,USA,Sphere,It was a brite red orib it move quickly south,,
4/25/2016,,,Franklinton,NC,USA,Fireball,Ball of fire falling westward from the sky.,,
9/1/2004,,,Franklinton,LA,USA,Circle,"Flying ufo's that emitted white lights, and flew around my home in Louisiana!",,
4/10/2008,,,Franklinton,NC,USA,Other,Constantly viewing organisms or unidentified object with a telescope...much activity---,,
6/8/2020,,,Franklinton,LA,USA,Triangle,Hovering approximately 90sec.at 100 to 150 foot over the Tchefuncte River on the Parish line a dark Triangle Shape Craft seem to be 100,,
4/1/2022,,,Franklinton,NC,USA,Fireball,"amber in color single fireball with no tail effect traveling west, seemed to travel faster than all known aircraft.",,
4/27/1954,,,Franklinton,LA,USA,Triangle,2 red lights with lights projected upward to make a triangular shape. Was positioned in the sky at top of trees. ((anonymous report)),,
4/22/1954,,,Franklinton,NC,USA,Circle,"My 2 friends were leaving my house around 9:00 pm, and when we went outside, a huge circular disk was hovering SW, had no lights.",,
7/6/2002,,,Franklinton,LA,USA,Triangle,We spotted a UFO we think!,,
10/21/1995,,,Franklinton,NC,USA,Circle,"I saw a four foot wide, moving, circular patch of road which was devoid of rain in a driving storm.",,
11/17/2008,,,Franklinton,NC,USA,Orb,"2 orange orbs 1 orb circled around the motionless one, then went up and took off.",,
